"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\Signatory","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\Signatory","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\1-Current","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\1-Current","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\1-Current","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\1-Current","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\1-Current","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\2-Prior","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\2-Prior","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\2-Prior","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\2-Prior","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\1- PrevailingRates\2-Prior","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\1-Current","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\1-Current","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\1-Current","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\1-Current","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\1-Current","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\2-Prior","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\2-Prior","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\2-Prior","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\2-Prior","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\11-Wisconsin\2-Agreements\2-Prior","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
